name	variability	bootstrap_lower_bound	bootstrap_upper_bound	p_value	p_value_adj
ENSG00000165891_LINE1774_E2F7_D_N1	E2F7	0.833089932834049	0.649633916511803	0.979464234068951	0.928262266732381	0.999999999999895
ENSG00000165891_LINE1775_E2F7_D_N1	E2F7	0.552468538119668	0.436612117983913	0.650098487512904	0.999993366184956	0.999999999999895
ENSG00000169016_LINE1781_E2F6_D_N5	E2F6	0.864911413980309	0.667344226810917	1.03562249259204	0.877357604773086	0.999999999999895
ENSG00000205250_LINE1789_E2F4_D_N4	E2F4	0.802160514837058	0.639547732958539	0.931018163356562	0.960777431220761	0.999999999999895
ENSG00000205250_LINE1790_E2F4_D_N1	E2F4	1.08142864999299	0.818589721892616	1.29697449754163	0.214014389284606	0.999999999999895
ENSG00000205250_LINE1791_E2F4_D_N1	E2F4	0.880395916843701	0.653517043213706	1.11297293415391	0.8453856084958	0.999999999999895
ENSG00000012048_LINE1793_BRCA1_D_N2	BRCA1	0.931238183615276	0.744912723081317	1.1104454955424	0.707787957303967	0.999999999999895
ENSG00000012048_LINE1796_BRCA1_D_N2	BRCA1	0.963040454008603	0.738999709259167	1.14103484764174	0.601635424704935	0.999999999999895
ENSG00000006468_LINE1799_ETV1_D	ETV1	0.683524054110511	0.549625411978843	0.805335830828723	0.998372492461839	0.999999999999895
ENSG00000010030_LINE1801_ETV7_D	ETV7	0.572958384104834	0.449231448217062	0.678917903067156	0.99998150403355	0.999999999999895
ENSG00000066336_LINE1813_SPI1_D_N5	SPI1	0.470269057507988	0.372754840442553	0.553770655978375	0.999999948855317	0.999999999999895
ENSG00000066336_LINE1811_SPI1_D_N1	SPI1	0.675586899663562	0.521368879042444	0.805925344695238	0.998755108836409	0.999999999999895
ENSG00000102034_LINE1814_ELF4_D	ELF4	0.889127989394693	0.675828533009007	1.04380732871637	0.825224365763296	0.999999999999895
ENSG00000105672_LINE1815_ETV2_D	ETV2	0.739525704638038	0.592414314761907	0.866911007425312	0.991219823666425	0.999999999999895
ENSG00000105722_LINE1816_ERF_D	ERF	0.671974765577502	0.498212241379221	0.825469525545872	0.998900821478995	0.999999999999895
ENSG00000109381_LINE1818_ELF2_D	ELF2	0.616018030016295	0.484774022477009	0.714349997044332	0.999870802234482	0.999999999999895
ENSG00000111145_LINE1820_ELK3_D_N1	ELK3	0.587657349803996	0.462916995316311	0.689062271072179	0.999962952059794	0.999999999999895
ENSG00000111145_LINE1821_ELK3_D_N1	ELK3	0.634662132739197	0.454841256509451	0.809585636061777	0.999723963081296	0.999999999999895
ENSG00000117036_LINE1822_ETV3_D	ETV3	0.693635208128645	0.546149613300869	0.818714896223713	0.99773490074496	0.999999999999895
ENSG00000120690_LINE1828_ELF1_D_N8	ELF1	0.635832780653192	0.469980405096709	0.772576616373863	0.999710941411707	0.999999999999895
ENSG00000124664_LINE1834_SPDEF_D_N2	SPDEF	0.856579530178475	0.697414312430756	0.995989771049581	0.89257008261308	0.999999999999895
ENSG00000124664_LINE1835_SPDEF_D_N2	SPDEF	0.842989510208934	0.673487310853504	0.983348893150224	0.914477155899452	0.999999999999895
ENSG00000124664_LINE1836_SPDEF_D_N2	SPDEF	0.583064035519726	0.434621430635744	0.721199163122674	0.999970074662767	0.999999999999895
ENSG00000126767_LINE1846_ELK1_D_N6	ELK1	0.648905904365648	0.505917774560171	0.76817005860851	0.999522247432947	0.999999999999895
ENSG00000126767_LINE1848_ELK1_D_N1	ELK1	1.34063169127174	1.11889394156828	1.50807247153457	0.00146089111154678	0.515402384153703
ENSG00000134954_LINE1864_ETS1_D_N5	ETS1	0.798384150184254	0.608896857497829	0.970883708811466	0.963777801796169	0.999999999999895
ENSG00000134954_LINE1860_ETS1_D_N2	ETS1	0.639913724645662	0.517268986253055	0.749177354651845	0.99966103641626	0.999999999999895
ENSG00000134954_LINE1865_ETS1_D_N2	ETS1	0.802786641116337	0.649861109877529	0.909199623973339	0.960261492056437	0.999999999999895
ENSG00000135373_LINE1869_EHF_D_N2	EHF	1.12114347946468	0.831561957802848	1.34702288413582	0.127887195165129	0.999999999999895
ENSG00000135373_LINE1867_EHF_D_N1	EHF	0.650461405258717	0.524570486325992	0.749141102473402	0.999493565461638	0.999999999999895
ENSG00000135374_LINE1873_ELF5_D_N3	ELF5	0.780456520119499	0.586903783992671	0.943677920999898	0.975619645738617	0.999999999999895
ENSG00000139083_LINE1875_ETV6_D_N1	ETV6	0.906751434741317	0.730644030052188	1.04397655065152	0.779966809140627	0.999999999999895
ENSG00000139083_LINE1876_ETV6_D_N1	ETV6	0.728667235363909	0.561662510516038	0.876929465448798	0.993494055797222	0.999999999999895
ENSG00000142539_LINE1880_SPIB_D_N2	SPIB	0.735514854687338	0.612968863180769	0.828112632371407	0.992128718211498	0.999999999999895
ENSG00000142539_LINE1877_SPIB_D_N1	SPIB	0.551699761840573	0.414013754558239	0.669155182597543	0.999993625085077	0.999999999999895
ENSG00000151702_LINE1884_FLI1_D_N2	FLI1	0.901892894360082	0.719753335083311	1.03372504954601	0.793038144285105	0.999999999999895
ENSG00000151702_LINE1885_FLI1_D_N2	FLI1	0.760256482520705	0.58476183711335	0.923424663774611	0.984959554807384	0.999999999999895
ENSG00000151702_LINE1882_FLI1_D_N1	FLI1	0.630527735956334	0.498380896937124	0.732989142314637	0.999765777736495	0.999999999999895
ENSG00000151702_LINE1888_FLI1_D_N1	FLI1	0.625790881623398	0.480630761409625	0.736905727771011	0.999806509339455	0.999999999999895
ENSG00000154727_LINE1896_GABPA_D_N7	GABPA	0.937667271150229	0.728984921964605	1.10529621309858	0.687284066676462	0.999999999999895
ENSG00000157554_LINE1903_ERG_D_N3	ERG	0.662676693053319	0.527970425099328	0.771772749780448	0.999208041135543	0.999999999999895
ENSG00000157554_LINE1904_ERG_D_N2	ERG	0.79827491947739	0.631291124317157	0.942462208797118	0.963861787873287	0.999999999999895
ENSG00000157557_LINE1909_ETS2_D	ETS2	0.513082909671455	0.392367856188674	0.622207548821214	0.999999243749647	0.999999999999895
ENSG00000158711_LINE1910_ELK4_D_N5	ELK4	0.708805117634461	0.566036192658133	0.821689568526031	0.996362236011837	0.999999999999895
ENSG00000163435_LINE1919_ELF3_D_N2	ELF3	0.816799843980087	0.628627115268945	0.956344651691706	0.947251093751485	0.999999999999895
ENSG00000163435_LINE1920_ELF3_D_N1	ELF3	0.673580533011668	0.504179406814495	0.820877954071083	0.998838050990036	0.999999999999895
ENSG00000163497_LINE1921_FEV_D_N1	FEV	0.659260689369784	0.531906114160572	0.746950107005024	0.999299793398815	0.999999999999895
ENSG00000163497_LINE1922_FEV_D_N1	FEV	0.833005859207671	0.65751269749493	0.982260245195796	0.928371810480795	0.999999999999895
ENSG00000166211_LINE1923_SPIC_D	SPIC	0.680425895594359	0.498575930498809	0.850272282777449	0.998532825346722	0.999999999999895
ENSG00000175832_LINE1926_ETV4_D_N1	ETV4	0.714700449432528	0.588472656039551	0.820212565978733	0.995657476377828	0.999999999999895
ENSG00000175832_LINE1927_ETV4_D_N1	ETV4	0.645601325713587	0.494831557381558	0.786409612814345	0.999578341981625	0.999999999999895
ENSG00000235187_LINE1928_ENSG00000235187_I	ENSG00000235187	0.831109363711254	0.697153960143909	0.931729936645393	0.930809965930428	0.999999999999895
ENSG00000244405_LINE1929_ETV5_D_N1	ETV5	0.935069342454014	0.75498367818037	1.0834421811807	0.695638420428732	0.999999999999895
ENSG00000244405_LINE1930_ETV5_D_N1	ETV5	0.64717083125515	0.514098747220532	0.761547960315806	0.999552493304983	0.999999999999895
ENSG00000049768_LINE1933_FOXP3_D_N1	FOXP3	0.813074030793965	0.590641950153433	1.0329264410979	0.950993353432666	0.999999999999895
ENSG00000049768_LINE1934_FOXP3_D_N1	FOXP3	0.497652661834262	0.397048171711638	0.574727016612024	0.999999701148696	0.999999999999895
ENSG00000054598_LINE1938_FOXC1_D_N2	FOXC1	0.716322254081147	0.570224459574675	0.846448926648803	0.995443775067005	0.999999999999895
ENSG00000054598_LINE1936_FOXC1_D_N1	FOXC1	0.77480572211983	0.628921551421368	0.90932877503067	0.978615497005741	0.999999999999895
ENSG00000054598_LINE1940_FOXC1_D_N1	FOXC1	0.715458972537285	0.583031725890965	0.829546320702814	0.99555864391559	0.999999999999895
ENSG00000054598_LINE1941_FOXC1_D_N1	FOXC1	0.648759942623212	0.529076630497441	0.753215352533882	0.999524861610198	0.999999999999895
ENSG00000054598_LINE1942_FOXC1_D_N1	FOXC1	0.782675663735912	0.616991252204797	0.92185621930641	0.974352962644796	0.999999999999895
ENSG00000065970_LINE1948_FOXJ2_D_N2	FOXJ2	0.667899700094405	0.541979462347049	0.76881417714973	0.999046667114281	0.999999999999895
ENSG00000065970_LINE1944_FOXJ2_D_N1	FOXJ2	0.72515009133588	0.584808529124743	0.831915003354495	0.994112012396108	0.999999999999895
ENSG00000065970_LINE1945_FOXJ2_D_N1	FOXJ2	0.526485838481442	0.427381303025268	0.617951361482362	0.999998366675236	0.999999999999895
ENSG00000065970_LINE1946_FOXJ2_D_N1	FOXJ2	0.677947359384388	0.557660038477867	0.7714002320568	0.998650760014213	0.999999999999895
ENSG00000065970_LINE1947_FOXJ2_D_N1	FOXJ2	0.735935365464442	0.598461912900442	0.847564372875064	0.992037386054035	0.999999999999895
ENSG00000103241_LINE1950_FOXF1_D_N2	FOXF1	0.731355345239659	0.569844502214852	0.859538376772642	0.992984673368424	0.999999999999895
ENSG00000111206_LINE1956_FOXM1_D	FOXM1	0.59813031855736	0.461254529002524	0.719918266690621	0.999940429411303	0.999999999999895
ENSG00000114861_LINE1957_FOXP1_D_N1	FOXP1	0.52169613186491	0.378290142759319	0.629820550815172	0.999998754869995	0.999999999999895
ENSG00000114861_LINE1958_FOXP1_D_N1	FOXP1	0.357187601620883	0.285447684696216	0.416994111507547	0.999999999995011	0.999999999999895
ENSG00000118689_LINE1963_FOXO3_D_N2	FOXO3	0.813074030793965	0.590641950153433	1.0329264410979	0.950993353432666	0.999999999999895
ENSG00000118689_LINE1962_FOXO3_D_N1	FOXO3	0.702311879536171	0.556055372266256	0.815383162113995	0.997020356717192	0.999999999999895
ENSG00000118689_LINE1964_FOXO3_D_N1	FOXO3	0.512125210785094	0.36755271952643	0.626224085283046	0.999999285147927	0.999999999999895
ENSG00000118689_LINE1965_FOXO3_D_N1	FOXO3	0.656945865822084	0.513516366892937	0.771799337657532	0.999356385485495	0.999999999999895
ENSG00000125798_LINE1969_FOXA2_D_N2	FOXA2	0.726719429873814	0.566469435105242	0.876539386813929	0.993842871987297	0.999999999999895
ENSG00000125798_LINE1966_FOXA2_D_N1	FOXA2	0.504270542393601	0.407508782732428	0.583955246188129	0.999999552457743	0.999999999999895
ENSG00000128573_LINE1970_FOXP2_D_N2	FOXP2	0.47664680366499	0.372152152687881	0.565958449926607	0.999999921757988	0.999999999999895
ENSG00000129514_LINE1982_FOXA1_D_N7	FOXA1	0.664402872468518	0.514827193878764	0.80605342060296	0.999157666177322	0.999999999999895
ENSG00000137166_LINE1988_FOXP4_I	FOXP4	0.52169613186491	0.378290142759319	0.629820550815172	0.999998754869995	0.999999999999895
ENSG00000137273_LINE1989_FOXF2_D_N2	FOXF2	0.807083880443896	0.657555006065685	0.931913924398784	0.956574362256396	0.999999999999895
ENSG00000137273_LINE1991_FOXF2_D_N1	FOXF2	0.820665388477048	0.682358826831438	0.942231262298553	0.943139895037856	0.999999999999895
ENSG00000141568_LINE1994_FOXK2_I	FOXK2	0.639881194688965	0.536522721215942	0.713101622456605	0.999661463510192	0.999999999999895
ENSG00000150907_LINE2000_FOXO1_D_N3	FOXO1	0.607609231119859	0.454244526835463	0.750515841046866	0.999909701000177	0.999999999999895
ENSG00000150907_LINE2001_FOXO1_D_N1	FOXO1	0.878352990552413	0.647015230761507	1.05027690272289	0.849881066679569	0.999999999999895
ENSG00000150907_LINE2002_FOXO1_D_N1	FOXO1	0.595924757322498	0.474115847680375	0.701528447256939	0.999946026442897	0.999999999999895
ENSG00000150907_LINE2003_FOXO1_D_N1	FOXO1	0.591260328801412	0.453521427675569	0.708283989885644	0.999956295361921	0.999999999999895
ENSG00000160973_LINE2004_FOXH1_D	FOXH1	0.787007330432765	0.580065867211245	0.981935200391162	0.971725937841802	0.999999999999895
ENSG00000164379_LINE2006_FOXQ1_D	FOXQ1	0.636511645547581	0.53051648184205	0.72552647850339	0.999703135371114	0.999999999999895
ENSG00000164916_LINE2007_FOXK1_D_N1	FOXK1	0.936126353114995	0.712377297499672	1.11326201434342	0.692250313728306	0.999999999999895
ENSG00000164916_LINE2008_FOXK1_D_N1	FOXK1	0.968140348293718	0.787029624578829	1.10044046136035	0.58374724626795	0.999999999999895
ENSG00000168269_LINE2010_FOXI1_D_N2	FOXI1	0.6302405981731	0.501828863041531	0.730944229524428	0.99976845443042	0.999999999999895
ENSG00000168269_LINE2011_FOXI1_D_N1	FOXI1	0.711778327367821	0.560355704025807	0.827289418643095	0.996020467580144	0.999999999999895
ENSG00000168269_LINE2012_FOXI1_D_N1	FOXI1	0.610690499686788	0.480590808801352	0.717491553010142	0.99989691499426	0.999999999999895
ENSG00000168269_LINE2013_FOXI1_D_N1	FOXI1	0.808354022454808	0.564960804563137	1.03703978311608	0.95543468385829	0.999999999999895
ENSG00000170608_LINE2016_FOXA3_D	FOXA3	0.708465918636703	0.566263891537659	0.812250030080162	0.996399538787545	0.999999999999895
ENSG00000171956_LINE2021_FOXB1_D_N2	FOXB1	0.579365958023772	0.421022620691967	0.741780526338566	0.999974859820756	0.999999999999895
ENSG00000171956_LINE2019_FOXB1_D_N1	FOXB1	0.89504608034611	0.723066607617511	1.03730213061439	0.810697066630127	0.999999999999895
ENSG00000171956_LINE2020_FOXB1_D_N1	FOXB1	0.662360676196181	0.503631806492704	0.789525769470618	0.999216963254601	0.999999999999895
ENSG00000176165_LINE2023_FOXG1_D_N1	FOXG1	0.604484355674039	0.474062594178728	0.716795703271907	0.999921158834786	0.999999999999895
ENSG00000176165_LINE2024_FOXG1_D_N1	FOXG1	0.728070511789655	0.581672686290793	0.848922787335003	0.993602690006557	0.999999999999895
ENSG00000176165_LINE2025_FOXG1_D_N1	FOXG1	1.16729842812604	0.888658985660619	1.39817355029293	0.0628368249373392	0.999999999999895
ENSG00000176678_LINE2028_FOXL1_D_N1	FOXL1	0.632037784048662	0.51473447740814	0.722461479812404	0.999751228976846	0.999999999999895
ENSG00000176678_LINE2029_FOXL1_D_N1	FOXL1	0.584195962184744	0.468180848564062	0.679211957686507	0.999968448596555	0.999999999999895
ENSG00000176678_LINE2030_FOXL1_D_N1	FOXL1	0.813074030793965	0.590641950153433	1.0329264410979	0.950993353432666	0.999999999999895
ENSG00000176678_LINE2031_FOXL1_D_N1	FOXL1	0.700686506761915	0.569090909474894	0.811478312066904	0.997167670258217	0.999999999999895
ENSG00000176692_LINE2032_FOXC2_D_N1	FOXC2	0.797514792016805	0.607398184314273	0.942953070459892	0.964441954599122	0.999999999999895
ENSG00000176692_LINE2033_FOXC2_D_N1	FOXC2	0.770615974519448	0.580228715947037	0.913177033817417	0.980635191990878	0.999999999999895
ENSG00000176692_LINE2034_FOXC2_D_N1	FOXC2	0.553973887628113	0.457414362294671	0.629597788349985	0.999992830428894	0.999999999999895
ENSG00000176692_LINE2035_FOXC2_D_N1	FOXC2	0.698639433878983	0.571371669115215	0.795868026082874	0.997344028626988	0.999999999999895
ENSG00000178919_LINE2036_FOXE1_I	FOXE1	0.71447887747466	0.573476830393639	0.826633668265752	0.995685980939568	0.999999999999895
ENSG00000179772_LINE2037_FOXS1_I	FOXS1	0.602631150889026	0.487289678105313	0.702752430963559	0.99992730314231	0.999999999999895
ENSG00000184481_LINE2039_FOXO4_D_N3	FOXO4	0.719272400365912	0.5657622928375	0.840491884687766	0.99503141307372	0.999999999999895
ENSG00000184481_LINE2040_FOXO4_D_N1	FOXO4	0.643312965291852	0.49361381278903	0.786221228482246	0.999613600319486	0.999999999999895
ENSG00000184481_LINE2041_FOXO4_D_N1	FOXO4	0.814188505598987	0.605383576917166	1.0058832248791	0.949896209986516	0.999999999999895
ENSG00000184481_LINE2043_FOXO4_D_N1	FOXO4	0.894104342454388	0.703072223253332	1.04714615490876	0.81305488641381	0.999999999999895
ENSG00000186564_LINE2047_FOXD2_D_N1	FOXD2	0.671999926683692	0.415791371480111	0.884670996247096	0.998899861886881	0.999999999999895
ENSG00000186564_LINE2048_FOXD2_D_N1	FOXD2	0.813074030793965	0.590641950153433	1.0329264410979	0.950993353432666	0.999999999999895
ENSG00000186766_LINE2049_FOXI2_I	FOXI2	0.597582493547227	0.454929575269674	0.701030602808326	0.999941867702573	0.999999999999895
ENSG00000186790_LINE2050_FOXE3_I	FOXE3	0.813074030793965	0.590641950153433	1.0329264410979	0.950993353432666	0.999999999999895
ENSG00000187140_LINE2054_FOXD3_D_N2	FOXD3	0.577689753186545	0.470578899689839	0.66797126334122	0.999976785045621	0.999999999999895
ENSG00000187140_LINE2052_FOXD3_D_N1	FOXD3	0.732210322085882	0.542644066694663	0.891161378858183	0.992815607770913	0.999999999999895
ENSG00000187140_LINE2053_FOXD3_D_N1	FOXD3	0.813074030793965	0.590641950153433	1.0329264410979	0.950993353432666	0.999999999999895
ENSG00000198815_LINE2057_FOXJ3_D_N1	FOXJ3	0.657127120891367	0.512773595847374	0.785276260396654	0.999352108437606	0.999999999999895
ENSG00000198815_LINE2058_FOXJ3_D_N1	FOXJ3	0.704850062501771	0.52697848519622	0.860221798302725	0.996776778924338	0.999999999999895
ENSG00000198815_LINE2059_FOXJ3_D_N1	FOXJ3	0.617065487260146	0.485406364478302	0.723300948083543	0.999865000967455	0.999999999999895
ENSG00000198815_LINE2060_FOXJ3_D_N1	FOXJ3	0.36990449170483	0.297892786665651	0.436319378133899	0.999999999983026	0.999999999999895
ENSG00000198815_LINE2061_FOXJ3_D_N1	FOXJ3	0.455904724569333	0.374292165592002	0.524269046145153	0.999999981000746	0.999999999999895
ENSG00000204060_LINE2062_FOXO6_D_N1	FOXO6	0.914068761625981	0.727748000695417	1.07598488640163	0.759463719903278	0.999999999999895
ENSG00000204060_LINE2063_FOXO6_D_N1	FOXO6	0.813074030793965	0.590641950153433	1.0329264410979	0.950993353432666	0.999999999999895
ENSG00000204060_LINE2064_FOXO6_D_N1	FOXO6	0.810961890787553	0.6473353145494	0.949443921930488	0.95302144102144	0.999999999999895
ENSG00000204612_LINE2065_FOXB2_I	FOXB2	0.561966680107241	0.456693873440065	0.64346810295292	0.999989238712341	0.999999999999895
ENSG00000242802_LINE2069_KIAA0415_I	KIAA0415	0.936126353114995	0.712377297499672	1.11326201434342	0.692250313728306	0.999999999999895
ENSG00000251493_LINE2070_FOXD1_D	FOXD1	0.813074030793965	0.590641950153433	1.0329264410979	0.950993353432666	0.999999999999895
ENSG00000102145_LINE2081_GATA1_D_N7	GATA1	0.973454940397064	0.756069890432489	1.17874313114703	0.564954748888266	0.999999999999895
ENSG00000102145_LINE2073_GATA1_D_N1	GATA1	0.844174234949708	0.644619425613235	1.00539338444063	0.912707154115121	0.999999999999895
ENSG00000102145_LINE2074_GATA1_D_N1	GATA1	0.76483207322303	0.591125389437314	0.930332832458607	0.983161413331531	0.999999999999895
ENSG00000102145_LINE2075_GATA1_D_N1	GATA1	0.736692368823512	0.588024709954166	0.862428341574056	0.991870673479788	0.999999999999895
ENSG00000102145_LINE2084_GATA1_D_N1	GATA1	0.912242721569669	0.680396648669399	1.09586405785698	0.764670069067137	0.999999999999895
ENSG00000107485_LINE2094_GATA3_D_N6	GATA3	0.728538082002888	0.581111860113261	0.838223575094749	0.993517702639506	0.999999999999895
ENSG00000107485_LINE2090_GATA3_D_N1	GATA3	0.712282377503715	0.542658455438037	0.826521142932871	0.995959819315632	0.999999999999895
ENSG00000107485_LINE2093_GATA3_D_N1	GATA3	0.935952932230623	0.714446768769907	1.13371022791649	0.692807235659517	0.999999999999895
ENSG00000130700_LINE2097_GATA5_D_N1	GATA5	0.656798119460933	0.492350377451837	0.796005161126216	0.999359852908144	0.999999999999895
ENSG00000130700_LINE2098_GATA5_D_N1	GATA5	0.735271614118604	0.576870128059097	0.864213500849924	0.992181136200588	0.999999999999895
ENSG00000136574_LINE2102_GATA4_D_N2	GATA4	0.841894395771551	0.64561026091061	1.01349501583542	0.916090052096785	0.999999999999895
ENSG00000141448_LINE2103_GATA6_D_N2	GATA6	0.87962546489779	0.689378627320779	1.04072475110718	0.847090883310057	0.999999999999895
ENSG00000179348_LINE2120_GATA2_D_N9	GATA2	0.785245135392738	0.600241381394458	0.92114844695589	0.972819817763615	0.999999999999895
ENSG00000179348_LINE2112_GATA2_D_N1	GATA2	0.883904357336008	0.689205857784275	1.03614881474424	0.837468944598884	0.999999999999895
ENSG00000179348_LINE2110_GATA2_D_N1	GATA2	1.17769914478187	0.971738413823078	1.34283260337011	0.052644905776232	0.999999999999895
ENSG00000124827_LINE2128_GCM2_D	GCM2	0.870397058458222	0.649678907338064	1.05382433301354	0.866584373960031	0.999999999999895
ENSG00000137270_LINE2132_GCM1_D_N4	GCM1	0.858594521068751	0.665025071603816	1.01857780962384	0.889017246081973	0.999999999999895
ENSG00000137270_LINE2133_GCM1_D_N1	GCM1	0.85665317130229	0.637647838641343	1.07525324634097	0.892441645328565	0.999999999999895
ENSG00000134317_LINE2139_GRHL1_D_N2	GRHL1	0.934517445165308	0.64843505524886	1.21300334491496	0.697401356314383	0.999999999999895
ENSG00000134317_LINE2138_GRHL1_D_N1	GRHL1	0.790509602926924	0.645987203510041	0.906592869356192	0.969446056978157	0.999999999999895
ENSG00000135457_LINE2141_TFCP2_D_N1	TFCP2	0.599025843083867	0.476030529565997	0.704307028389746	0.99993800710111	0.999999999999895
ENSG00000135457_LINE2144_TFCP2_D_N1	TFCP2	0.779463882386766	0.646675490093715	0.890742316268016	0.976169439468924	0.999999999999895
ENSG00000135457_LINE2145_TFCP2_D_N1	TFCP2	0.885514852066709	0.723370902425675	1.02336068725651	0.833752045503742	0.999999999999895
ENSG00000135457_LINE2146_TFCP2_D_N1	TFCP2	0.673601542227965	0.542691366407893	0.78894882350259	0.998837208826246	0.999999999999895
ENSG00000153560_LINE2149_UBP1_D	UBP1	0.654515206382509	0.530896163241678	0.764076442416136	0.999411323589081	0.999999999999895
ENSG00000004848_LINE2163_ARX_D	ARX	0.762135019848202	0.617937432269803	0.882728816365353	0.984241819220512	0.999999999999895
ENSG00000005073_LINE2164_HOXA11_I	HOXA11	0.882921202212222	0.605892206974477	1.15273365539982	0.839712385923039	0.999999999999895
ENSG00000005102_LINE2165_MEOX1_D	MEOX1	0.720731467114253	0.565136536803779	0.847558519445843	0.994815711024011	0.999999999999895
ENSG00000006377_LINE2166_DLX6_D	DLX6	0.833438384981926	0.680309940914826	0.946756296760418	0.927806924896106	0.999999999999895
ENSG00000016082_LINE2169_ISL1_D	ISL1	0.888936254316279	0.715761084194471	1.02141484453736	0.825683437381257	0.999999999999895
ENSG00000037965_LINE2170_HOXC8_D	HOXC8	0.712790812292419	0.552717070714049	0.842856397960618	0.995897824712643	0.999999999999895
ENSG00000043039_LINE2171_BARX2_D	BARX2	1.16061519483791	0.916663327886092	1.32611622604782	0.0701741526790985	0.999999999999895
ENSG00000052850_LINE2173_ALX4_D	ALX4	0.734711699660716	0.597302895376874	0.846766051051172	0.992300657489789	0.999999999999895
ENSG00000063515_LINE2174_GSC2_D	GSC2	0.991740077392093	0.763565822496252	1.18578449138949	0.499703170251192	0.999999999999895
ENSG00000064195_LINE2175_DLX3_D_N2	DLX3	0.817747557599282	0.653597905238382	0.947022585808437	0.946264980241571	0.999999999999895
ENSG00000069011_LINE2181_PITX1_D_N3	PITX1	0.99609463914541	0.698307563329171	1.23877626739111	0.484158961873497	0.999999999999895
ENSG00000078399_LINE2184_HOXA9_D_N1	HOXA9	0.897761915585249	0.694114835684428	1.0611124487093	0.803800682505655	0.999999999999895
ENSG00000078399_LINE2185_HOXA9_D_N1	HOXA9	0.811121888395607	0.658527448162297	0.967795678844578	0.952870135494605	0.999999999999895
ENSG00000078399_LINE2186_HOXA9_D_N1	HOXA9	0.654978937510856	0.484790158249911	0.79963325497441	0.999401182420974	0.999999999999895
ENSG00000078399_LINE2187_HOXA9_D_N1	HOXA9	0.779198136382159	0.586896549719856	0.950756538324909	0.976314893027168	0.999999999999895
ENSG00000089116_LINE2188_LHX5_I	LHX5	0.76462876168979	0.589090956340072	0.909081135162345	0.983244955541489	0.999999999999895
ENSG00000100625_LINE2190_SIX4_I	SIX4	1.02868382908931	0.83121930247155	1.19100075048812	0.370842610558838	0.999999999999895
ENSG00000100987_LINE2192_VSX1_D_N2	VSX1	0.732541436958323	0.573086964550611	0.874076536374505	0.99274919477578	0.999999999999895
ENSG00000101883_LINE2195_RHOXF1_D_N2	RHOXF1	0.92369087609957	0.739835621840336	1.08106864428957	0.731087122365703	0.999999999999895
ENSG00000101883_LINE2196_RHOXF1_D_N2	RHOXF1	0.883274826265115	0.690886042383432	1.04513914278082	0.838907696448955	0.999999999999895
ENSG00000105392_LINE2200_CRX_D	CRX	0.996207828951461	0.754169991421822	1.20392332137514	0.483755437278217	0.999999999999895
ENSG00000105419_LINE2201_MEIS3_D_N1	MEIS3	0.725701174223352	0.572922900398651	0.845776949430307	0.994018688044961	0.999999999999895
ENSG00000105419_LINE2202_MEIS3_D_N1	MEIS3	1.03792997080509	0.865370168628053	1.1773668645635	0.34041864712452	0.999999999999895
ENSG00000105880_LINE2205_DLX5_D	DLX5	0.922598160681866	0.74387488946226	1.05793267233854	0.734386868626876	0.999999999999895
ENSG00000105991_LINE2206_HOXA1_D_N1	HOXA1	0.80210280680616	0.602837796788643	0.999358443833868	0.960824715721885	0.999999999999895
ENSG00000105991_LINE2207_HOXA1_D_N1	HOXA1	0.652420460978096	0.505930919120808	0.78010255621703	0.999455221049774	0.999999999999895
ENSG00000105996_LINE2208_HOXA2_D_N2	HOXA2	0.78409497673096	0.637345234911441	0.90566265699331	0.97351505146342	0.999999999999895
ENSG00000105997_LINE2210_HOXA3_D	HOXA3	0.852802290628916	0.693827973524138	0.986917845193651	0.899015653683021	0.999999999999895
ENSG00000106004_LINE2211_HOXA5_D_N1	HOXA5	0.760350266122273	0.609338146128711	0.867728695794855	0.98492438450704	0.999999999999895
ENSG00000106004_LINE2212_HOXA5_D_N1	HOXA5	1.02665143268502	0.83202747847944	1.17705127677755	0.37766000587781	0.999999999999895
ENSG00000106006_LINE2213_HOXA6_I	HOXA6	0.77370649557607	0.631464204162791	0.896490489092066	0.979161477645503	0.999999999999895
ENSG00000106031_LINE2216_HOXA13_D_N3	HOXA13	0.739437820744338	0.591587142174771	0.851367045193644	0.991240662930728	0.999999999999895
ENSG00000106031_LINE2219_HOXA13_D_N2	HOXA13	0.892037646593893	0.722267912426575	1.01160884459277	0.818168264101812	0.999999999999895
ENSG00000106038_LINE2221_EVX1_D	EVX1	0.851971935969334	0.655223791195527	1.02179006381071	0.900395353715024	0.999999999999895
ENSG00000106410_LINE2223_NOBOX_D_N2	NOBOX	0.856742280789172	0.622215306909025	1.08206599799955	0.892286087249041	0.999999999999895
ENSG00000106511_LINE2224_MEOX2_D_N1	MEOX2	0.517795724050644	0.382568672145874	0.63502908889794	0.999999004839486	0.999999999999895
ENSG00000106511_LINE2225_MEOX2_D_N1	MEOX2	0.893157314991202	0.632602000470867	1.15529305820683	0.815408425916311	0.999999999999895
ENSG00000106511_LINE2226_MEOX2_D_N1	MEOX2	0.911910431282984	0.738085445882383	1.06020480430529	0.765611143098877	0.999999999999895
ENSG00000106689_LINE2227_LHX2_D_N2	LHX2	0.937940024373225	0.76687993275644	1.06754303426836	0.686401716115924	0.999999999999895
