cell_54	cell_68	cell_70	cell_78	cell_89	cell_109	cell_113	cell_114	cell_115	cell_117	cell_118	cell_120	cell_124	cell_125	cell_134	cell_135	cell_137	cell_141	cell_154	cell_157	cell_165	cell_171	cell_173	cell_175	cell_176	cell_177	cell_183	cell_184	cell_187	cell_188	cell_189	cell_192	cell_194	cell_195	cell_197	cell_200	cell_201	cell_202	cell_203	cell_205	cell_217
ENSG00000126603_LINE899_GLIS2_D	-0.182596771624211	-0.26737503354754	0.221840598085006	0.121972869568518	-0.44973690457081	0.999379088696632	1.10437932838695	1.43108548568559	1.56371069550038	0.979312555473034	0.185838054173214	0.355941507515219	0.813113116447301	0.776843918613183	0.567845640763079	0.855990367003331	1.20910395356454	0.0897104671713248	0.499995577520052	-0.190546555200164	0.749346799631835	0.124882038273762	-1.46804367740661	-0.874786240320886	-0.217825335738881	-1.08045400105476	-1.19387095131277	-0.582164329295893	-0.697854757492634	-1.15382692886667	-1.16899837290839	-0.584589952546603	-1.56985741668652	-0.89632170165071	-0.723177527394834	-1.31175405786048	-0.552919089646352	0.154019984101059	-0.68066385473298	-0.545439350196142	1.23580515082965
ENSG00000126746_LINE901_ZNF384_D	0.951918035789387	0.912054137808026	-0.789145205789033	-0.714588327354513	-0.570723434250665	0.00449254030984833	-0.125865069061847	-0.250411202792158	0.112309287628744	0.752591826030549	0.371519302513569	-0.130019954438194	0.376453343612081	0.412285350016856	0.374470182948607	0.182002919783202	0.78112182022261	-0.67777059122252	-0.0417023145205255	0.606244974709008	0.529855890678058	-0.147675823417474	-0.0777646208507363	-0.299609011161258	-0.55565364568813	-0.214233636135659	-0.582691678543747	-0.49339285562525	-1.08540976474138	-0.0524932851013386	0.17494953680599	0.171326763814706	-0.123576168013839	0.0355632274524314	-0.519768717819771	-0.24467556664082	-0.0991762155763539	-0.9127716839332	0.328485946148577	0.363471614377334	0.589216402283249
ENSG00000126804_LINE902_ZBTB1_I	1.58890734223552	1.75485715102522	0.027542205146503	0.136168759447641	-0.387854348435237	0.0670498317260243	0.0308530663291342	0.057594233087305	-0.846735336609456	-0.27746347884702	0.371910527689471	0.481396825006386	-0.278132301392505	0.504024445370334	-0.0729694982319573	-0.684958364676679	-0.683180705771309	-0.0722966710051675	-0.354883516578538	0.0204860549400619	-1.13199363584345	0.0437141104065103	0.687951573174124	0.317231543347884	-0.444369756428969	0.806034234681698	0.37990399052747	0.384450941360147	-0.697093599470287	-0.530139322892519	0.969665765967843	0.14313241633864	0.410459114684475	-0.645198061534955	-0.75378346918794	-0.352731478141222	-0.389351859980307	-0.89948355973487	-0.194109668458344	0.401562027860081	-1.05194025128461
ENSG00000128610_LINE909_FEZF1_I	-0.409997024502906	-0.434853937374765	0.370265221615194	0.731919660732067	-0.144057276002916	0.0974697277907722	0.444710903775763	0.081489087031808	-0.125600151283818	-1.27846618739177	-0.072205044392349	-0.0610172607479326	-0.153311366790495	0.179282677512378	0.263895631974194	-0.402229512094907	-0.118782616410971	-0.491102290743772	-0.700545321400927	-0.170864050700609	0.388315069528817	-0.00632694388980549	-0.0732601104475724	-0.0984369289560588	1.20241510417529	0.797556748594729	-0.0189224762995915	0.44457640865908	-0.495801414328897	-0.909602243985483	-0.404556593210073	0.332544256457273	0.20682692953511	-0.13778241931694	0.262412098486656	0.0951605209406692	-0.201920108631027	-0.115894979233322	0.0516069159608551	0.526250074388564	-7.27319095620188e-05
ENSG00000129911_LINE910_KLF16_D	-0.151279402811625	-0.174327797890143	0.162042370838673	0.284053700822888	0.285300771854145	0.167493705770782	-0.0331657851791146	0.367897850043087	-0.162299789827019	-0.0299906513072293	0.142827357525282	-0.181635162657739	-0.184729587324329	-0.0104213730096364	0.220297191206834	0.00832120667977446	0.111665264691525	-0.839644470108007	-0.898154699842301	-0.724407744147818	-0.46473813540651	-0.354518480821408	-0.0791578776585333	-0.486507372477925	0.13382377045617	0.612601381565681	0.166377759817562	0.253524422912161	-0.141545753339484	0.376947406491054	0.143428169136165	0.420336827738047	-0.0220358799051635	0.173598432244469	0.00558538127529876	0.167961882452874	-0.177220561875091	0.248432586071873	-0.120337418338137	0.264437560283167	-0.125821088674628
ENSG00000130182_LINE911_ZSCAN10_I	-0.765240034183508	-0.443047789684694	-0.364708443217448	-0.578727253128168	0.517254163023143	-0.202537316402395	-0.425252554483642	-0.309860473589393	-0.234999784520342	-0.00619861832573407	-0.797583254348035	-0.209001354825585	-0.289560425560305	-0.865041532151715	0.670411489134281	-0.183955278904396	0.44060201245688	-0.220851489602154	0.713664822822148	0.347470254125058	0.437127370537563	-0.00171981260444432	0.188925796692246	0.636462342010963	0.474415366924839	-0.161285975329695	-0.0614429909437437	-0.78844717348935	-0.0512528434502913	0.592289095341965	0.382882747518795	0.560459090474744	0.250214467130024	0.389254844024248	0.119757566097144	0.289413370408538	0.0221602968792269	-0.263564829154415	0.00857338722250039	0.16114514167844	0.0984587078551057
ENSG00000135625_LINE931_EGR4_D_N3	-0.156446680773541	0.0449096617184966	0.222306629083967	-0.286964698224021	0.0317404171916908	1.49578847154508	0.675078072944032	1.33357031208992	1.11681636448642	0.141914159199721	0.764659645861995	0.117244615195772	0.863979875346709	0.706399323282798	0.339242777202207	0.426418458792883	0.255122341617765	-0.574872499677681	-0.745194293109924	-0.996437948342812	0.895751625602761	-0.0563832366835988	0.042539739160919	-0.533902081143969	-0.0375944836836976	0.12692501473846	-0.917105157748716	-0.00413784776604444	-0.299417128264194	-0.553058963740977	-0.65638357418578	-0.838367277472059	-0.705501606971813	-0.746277825514571	-0.6059040860762	-0.265283922984692	-0.400954476866746	-0.261333451048701	-0.539384969880098	-0.324406442306312	-0.20236968764502
ENSG00000135625_LINE933_EGR4_D_N1	-0.232609051495523	0.158891668789083	-0.0111560060965398	0.206016171560043	-0.00585938254878616	0.299263372733072	0.298235958823645	0.711463625601789	0.189892347265903	-0.289582658090108	0.233584509700629	0.258006976538732	0.352764450978456	0.446686983800981	0.645496178304739	0.356811684980758	-0.192949829436574	-0.344958923093544	-0.824134043455605	-0.446968219556237	0.145847894962633	0.351163849771734	-0.133206002752622	-0.246104747530454	0.452940171904118	0.40027835530181	-0.38927592455876	0.071575770771836	-0.916235691713451	-0.126911602763381	-0.349719347372056	-0.015980805206663	-0.243596247159935	-0.0280637541742269	-0.162731613633412	-0.21816554583032	-0.14166566118609	0.173789885501591	-0.441833272982716	0.242522051098412	-0.683785171934545
ENSG00000136826_LINE939_KLF4_D	0.0580180727165219	0.321157579346914	-0.283385234493467	-0.0606393686305682	0.250970729105618	0.0715884463135179	-0.0414116261923126	0.187113104374194	-0.0732031476035873	0.305056744995824	0.125217013397015	-0.198247844371411	-0.1675218602571	-0.0663780221038191	0.234479147155424	0.123258292403909	0.267897573807068	-0.731654240847701	-0.0622953542277633	0.371885163416241	-0.0286299057900766	-0.722300572540539	-0.193049247573767	-0.406150353672262	0.110324018443069	0.200026685464065	0.149477886515961	-0.493869410433519	-0.503054041882848	0.596703611236688	-0.150659911443828	0.360944761916735	-0.502468723767289	0.0276123681918677	-0.0605951806791847	0.143670514571902	-0.342084553498437	-0.319761064075911	0.289853731912862	0.224321505358044	0.367007901893773
ENSG00000139651_LINE949_ZNF740_D_N2	0.106908887615835	-0.162830385810222	0.816276424504786	0.750423332643995	-0.411906655070967	-0.338038127510961	-0.0530494600846059	0.312244655071185	-0.409190016165738	-0.711647542086226	-0.769187875848407	-1.1157083769492	-0.180099368851475	-0.245255000579096	0.0286523389868066	-0.485738799916216	-0.431612179148287	0.294944377827268	0.267661257986944	-0.362680271256332	0.360412280604625	0.0205421515879622	0.213826141679791	0.473442751141081	0.382302811928722	-0.454169471400674	0.233890308048431	0.471843361450664	0.219767578758436	0.638802274992773	0.03256013388942	0.36369204734632	-0.140788423078707	-0.032322926135636	0.853595575054847	0.296195102808614	-0.292893155869286	-0.786514921545298	0.355262711933019	-0.553183302490898	-0.000887012799459048
ENSG00000139800_LINE950_ZIC5_I	-1.1535131266714	-0.866202344448449	0.105633462723698	0.7718647919436	0.909372865638315	-0.423428243545369	0.600296415503765	0.157599764475502	-0.173233500987421	-0.368472335660519	0.0584590879596547	0.0234054497901655	0.0962758933776492	0.283520910458031	-0.265804582625897	0.137806477111314	-0.339001020530278	0.317212032087367	0.232782913178767	-0.651983238102379	-0.0911117267724633	-1.02766613603723	-0.280072187270374	0.539365514889624	0.187724408802277	-0.515500639247226	0.354260164234063	0.0813862803799007	0.561936965970102	0.340098928518041	-0.870110225364793	0.151737394376554	0.0488498320037237	0.146663210216844	0.509327986957344	0.182937317467591	-0.195246542959642	0.321527182715124	0.0877977628124541	-0.541520553323724	0.542238181697193
ENSG00000142611_LINE960_PRDM16_I	0.489420881617198	0.730966270493984	0.143672124239384	0.185798936999449	0.000432729591329583	-0.8397230161572	0.213578035920333	-0.675737449621746	-0.420684848662195	-0.541364406770217	-0.319667135825876	-1.04860897580614	-0.49833727210806	-0.0491932122088517	-0.71023661080677	-0.518170468576843	-0.852090924231876	0.583033376457292	0.372970201603984	0.117746669360316	0.309048413396105	0.0822827487286615	-0.0197679222655727	0.875827018792699	0.525212944660471	0.218452232384736	0.541997108901388	0.47228584864034	-0.33443312222344	-0.616116870283399	0.116451320377608	0.0211823377054094	-0.308034224587676	-0.58562713010702	0.123359635154428	0.227421307503311	-0.110605231514757	0.382080092343228	0.054519302729273	-0.322933489768267	0.786969782119355
ENSG00000143867_LINE963_OSR1_I	-0.32654294814883	-0.134519583387352	-0.426284733120727	0.0590255415554472	-0.211973794435137	0.239863298646184	0.790647893641254	0.853132808702263	0.937647146227228	1.06444199162903	0.881394472811402	0.936202123361761	0.968535747572859	1.25827505959661	0.783702273758786	1.63887247170051	1.08830825535196	-0.297883244744799	-0.40856139745774	-1.18315730520696	-0.407905234011677	0.538232179737529	-0.541212278891896	-1.14490045646674	-1.40566467431817	-1.00756421889298	-1.04096038949952	0.606944994074976	0.504054418795022	-0.616858051466676	-0.959949351060184	0.534404248891249	-0.330349775933964	-0.166922249482781	-0.360051733985831	-0.861846485284723	-0.115276635216677	-0.283378162079849	-0.972488674081413	-0.54704061484897	-0.244698382688165
ENSG00000152977_LINE989_ZIC1_D_N2	0.255351972596776	0.560364937295763	0.52066207281692	0.453156142220048	-0.473480723449721	0.868874153662378	0.599746747475746	1.44435853541878	0.863939527824803	0.938533851372568	0.760490548975873	0.0980796798529318	0.382608971213939	0.586684916850345	0.977224193448691	0.280306820487242	0.956916953947536	-0.54961614369686	-0.623041782138092	-0.496683592032625	-0.267967972285474	0.689904160497371	-1.27719011060722	-0.157559924220623	-0.417213071393699	-0.76983166828906	-1.01253691138154	0.127542368769106	-0.861614980813576	-0.886634679902829	-1.24252408547155	0.190872421739731	-1.39073285232273	-0.409699901097969	-0.632865810839909	-0.92772514026393	-0.366891306292569	-0.725115525664198	-0.0849986121568674	-0.733665924540199	-0.346714188804419
ENSG00000152977_LINE990_ZIC1_D_N1	-0.0738862328789703	-0.274923480501134	0.315628752761569	0.355925669648198	-0.364244706723953	0.176005187965907	0.108308941151675	0.367153524853979	0.446279799291836	0.0116350700493553	-0.34357233053943	-0.282742991919663	-0.153201511587176	0.19887785515684	0.0459794142484227	-0.0233181490368336	0.351323996868245	-0.192751226431846	-0.255207299701064	-0.126479949293807	1.0354841488132	-0.964431279019137	-0.146492233583671	-0.499558765226866	-0.102975320078812	0.295917008689538	0.736484772679202	-0.0895105974055771	0.297416900849978	0.507903838058717	-0.488481944363358	-0.220550263848504	-0.680075024318827	-0.893670910082487	0.622529830977602	-0.267112196813543	-1.25015081678195	-0.151720187814608	0.342072171078348	-0.647915175355287	1.30811214486327
ENSG00000153266_LINE992_FEZF2_I	-0.409997024502906	-0.434853937374765	0.370265221615194	0.731919660732067	-0.144057276002916	0.0974697277907722	0.444710903775763	0.081489087031808	-0.125600151283818	-1.27846618739177	-0.072205044392349	-0.0610172607479326	-0.153311366790495	0.179282677512378	0.263895631974194	-0.402229512094907	-0.118782616410971	-0.491102290743772	-0.700545321400927	-0.170864050700609	0.388315069528817	-0.00632694388980549	-0.0732601104475724	-0.0984369289560588	1.20241510417529	0.797556748594729	-0.0189224762995915	0.44457640865908	-0.495801414328897	-0.909602243985483	-0.404556593210073	0.332544256457273	0.20682692953511	-0.13778241931694	0.262412098486656	0.0951605209406692	-0.201920108631027	-0.115894979233322	0.0516069159608551	0.526250074388564	-7.27319095620188e-05
ENSG00000156925_LINE999_ZIC3_D_N2	-0.248371527246709	-0.111396025529365	0.993075780859541	0.390548345919293	-0.282389329923687	0.527869368797035	0.762958986732455	1.27232973124665	0.859932349888735	0.434655377516025	0.408708617340657	0.558071453506711	0.365576143785635	0.346764344814467	0.663764594948468	0.25091955928448	0.579615389365456	0.00726031517942616	-0.333177011926161	-0.711734010802059	-0.372936052282918	0.439811106195428	-0.937100513265078	-0.31370176294763	-0.401276152532026	-0.670876162580864	-0.635812476065861	0.472264052597933	-0.0076556491177588	-0.674176634285309	-1.00518704667412	-0.314492217436275	-0.938110702625903	-0.596977070299539	0.0190977564689687	-0.906569568163046	-0.559273094598324	-0.447859075767241	-0.241427205807613	-0.464020366292435	-0.167571326473332
ENSG00000156925_LINE1001_ZIC3_D_N1	-0.887927394729012	-0.144359660973917	0.139449142225294	0.0655580926510413	-0.543272125437132	0.373109162447034	0.301548849796557	0.629364157950534	0.73243978227012	0.188342735026872	0.166517970183132	-0.224290903530357	0.2339862676784	0.345398806232285	0.363192902298279	0.527634399978961	0.682742983823568	-0.423203874387674	-0.150224712968775	-0.452616530537168	1.29692778881799	-0.568268526509963	-0.28172788293352	-0.661266232002862	-0.154781453511859	-0.214142104156323	0.339988925297941	-0.0633639085115754	0.161683359545918	0.911733534243899	-1.29983475914461	0.464524812870573	-1.02736584101437	-0.689666514989367	0.528730884863096	0.00226773104637791	-0.511758034406028	-0.490423041388918	-0.0603467147399684	-0.774228389656487	1.07046455848558
ENSG00000160685_LINE1022_ZBTB7B_D_N1	0.79308837223929	0.715089152761389	-0.63837158036824	-0.914797911322875	0.952808920803591	0.978211473212142	0.485144017560223	0.660733344270176	0.148470771819122	0.261303324585219	0.860469105056695	0.68882421603662	1.53722118046923	0.9885301743509	0.907401877375876	0.944254351891176	-0.278027867082557	-0.0509642794263154	0.255108371221331	-0.410762073016056	0.168875999108973	0.218902361866786	0.318934501142017	0.537141644997096	-0.683728332305241	-0.40027305575457	-0.983500370969408	-0.922357618255143	-0.647005180514321	-0.832957332709046	-0.382324491193831	-1.12535410235825	-0.0390457495692207	-0.451734444203076	-0.604047680914452	-0.420062276998027	-0.0625541173869828	-1.14794411233646	-1.03747522892291	0.600380303659806	-1.04260132972052
ENSG00000160685_LINE1023_ZBTB7B_D_N1	-0.29421837450318	-0.355301741677217	0.0366301233036965	0.048123121026839	0.253820183458867	0.777891593612002	0.282083112572518	0.680219374504905	0.189303440638447	-0.112207820433356	0.434213328184659	0.304697158682348	0.0920955558403822	0.185048566824528	0.231824272468658	0.0417343457571673	-0.302718861991181	-0.454326967378061	-0.882620672912812	-0.914045575724099	-0.785336484347299	0.0249247529729259	-0.00288092541344993	-0.48612482005362	0.141842487592117	0.41497871006491	-0.102854618137121	-0.0137569221430609	0.104756677185737	-0.0791724120403333	-0.0691353186961693	-0.0949710588363677	-0.181963422665447	0.456132085659119	0.254950158628043	-0.0688824826425535	0.578309366784114	0.362815711391108	-0.302392649303998	0.0654695296760292	-0.182298592755824
ENSG00000160961_LINE1026_ZNF333_D	1.20366491117903	1.30063393125974	-0.453092484672131	-0.708048163156731	0.253235433718314	-0.0440673083280035	-0.483466351844141	-0.272756327445016	-0.0579666343367864	-0.0795995507817606	-1.27010315616983	0.00651275803728969	-0.530491848791575	-1.21711141644143	-0.107967856179737	-1.88146453444406	-1.26863838233177	-1.01827024281263	0.333497933818623	1.3166644714438	0.0660920823992187	-0.262539252162089	-0.192353389905525	1.0572617336616	1.0713124649017	-0.292155925845961	-0.312182186852353	-0.0232920133348106	-0.27967171781893	0.0311498884014238	1.12304941768807	0.245864751825351	0.413377503131363	-0.217454912310195	0.0318215943873682	-0.0694509494336714	-0.705670827435357	-0.992436380461457	0.969180294861102	0.304130328369748	-0.557459404288488
ENSG00000161940_LINE1031_BCL6B_D	-0.313519371181437	-0.0403368968630198	0.0367353650638142	0.0480221112586939	0.321096604697314	-0.00891863171771307	-0.0386698446320648	0.0370417819498886	0.195315273545603	-0.42135009792769	0.376113336291858	-0.0119994583428227	0.237516023752395	0.877259074084466	0.711503542601876	0.0374900287155112	-0.119063091985523	-0.00481527229153192	-0.765736953515392	-0.222690010123756	0.0823484438150767	0.758419580094656	0.574152820677518	-0.427798570519765	-0.379184595527668	1.06350310718319	-0.464683465126947	-0.015554183700365	-0.491720879212634	-0.491313604777888	0.526674271653011	-0.292920971449512	0.278717266640623	-0.0679063159191644	-0.101866541982551	-0.122036906583323	-0.0041102855893221	0.129540332138516	-1.31007516590227	0.476736969130617	-0.850523962246095
ENSG00000162086_LINE1032_ZNF75A_D	0.175328301000849	0.133173348067427	0.638976592068694	0.189825576218785	0.842858476228079	0.504795951671597	-0.5678165632793	0.24657439627638	-0.0217287547544191	-0.608433375878427	0.0770287864718597	0.143082042796843	0.0415651613323752	-0.160919856299883	-0.428305209856458	-0.782587543469499	-0.812029021377204	-0.200802549721323	-0.341344424384429	0.52439408218607	0.124966476418937	-0.913771406562091	-0.200632725046746	0.331854874262271	0.812933971241573	0.623220996552204	0.24313579208915	-0.153210635516288	0.222710574021395	-0.839063518565981	0.165077572717845	-0.624743708122404	-0.02799518974491	-0.51524506355125	-0.281754390419019	0.0413454798904875	-0.279659878852854	0.459955749921324	0.302293417837728	0.176904942623694	-0.525265206865249
ENSG00000162676_LINE1033_GFI1_D_N2	-0.0840572938526692	0.757028708793182	-1.24831623667025	-1.64500485364074	0.272557607684539	-0.0136527489052298	-0.133347122184804	-0.286954186348075	0.327781853406049	0.385273356222087	-0.0145202192806322	-0.575527390961134	-0.264181586099449	-0.351045971024199	-0.624140281138798	0.0233387272335236	0.115542622568586	0.198729552582526	0.419318083149922	0.178486850553979	0.608529034644973	0.231366813921226	0.48085129048225	-0.20637781394774	0.245758029134355	0.46909690975455	0.122039972217344	-0.404989590517053	-0.30462841281989	-0.242044021840824	1.24201909724422	0.367975869110983	0.472506121608683	-0.597714738883156	-0.593762862965782	0.549603431899351	0.228432352736659	-0.195489944825827	-0.111185097422136	0.52050161098356	0.409046354477815
ENSG00000162702_LINE1036_ZNF281_I	-0.421136158948077	0.157037772115848	0.0234543520363738	0.128407775352815	-0.470436575785048	0.459915781789734	0.454713092304473	0.501324189261224	0.325928046445592	-0.337197105951801	0.712681714649315	0.208588663364181	0.419174655757104	0.388286136501802	-0.0898247654264685	0.407125748224606	0.248008600485103	0.188101742628809	-0.200304578436912	-0.135852580972509	0.433774579679597	0.628427270192827	0.00696309202122914	-1.09984990859022	0.173817844415627	0.479893042426402	-0.498164342500098	0.0343451167231834	-1.08243587137549	-0.532359056488435	-0.193235966346185	-0.300014429159731	-0.0216319078545867	-0.229034533400408	-0.500240957346874	-0.240779662790263	0.0173883599047351	-0.0204558201028738	-0.909827974052069	0.655444665063569	-0.240136791670361
ENSG00000163848_LINE1042_ZNF148_D	-0.155420246962618	-0.0668769940477855	-0.105776093987582	-0.0761723177048244	0.233306836429634	0.240350846630409	0.163866952187104	0.235511110165113	0.08344801815531	0.0550973833765117	0.256946571610553	0.0342296249447415	-0.0399400528562606	0.170185213046533	-0.222721504583517	0.117554855514374	-0.269433013007655	0.0531415440149595	-0.541085448889981	-0.78418022842339	-0.435664470685796	0.234441001742113	0.0849329377742815	-0.540870501854835	-0.026443715338863	0.401806573349944	0.117116880955866	0.245964126157271	0.001127478273623	-0.0139911895925982	-0.0497793028264139	0.140010084513538	0.180922321904069	0.0765856910355956	0.100531849374958	-0.0038114612811185	0.0352328733393637	0.480516164123858	-0.126663992766389	0.149482586762328	0.0910151336295741
ENSG00000163884_LINE1044_KLF15_D	-0.0809120159115173	0.127573349340658	-0.0392883425961942	0.06960852740583	0.0931201531827056	-0.444325378574311	0.00228982991049762	-0.275382474045374	0.334431863224002	-0.275824445333688	-0.450738421908157	-0.0284763551076817	0.0640722099309844	-0.0214549875337751	-0.210653856563523	0.110223413228156	-0.719410551327641	0.379010433876741	-0.140647013774738	-0.731080488101682	0.142749727455075	0.752385524462249	-0.151228537389187	0.0332953279358372	0.37456485597825	-0.512551217266357	0.188312022076485	0.328505497813806	-0.0384799735418208	0.011300679018955	-0.30125746758222	0.157668218185015	0.203185026559967	0.228744714014041	0.820613798336362	-0.101346667207912	0.141374039581023	0.438451291383806	-0.178499247838708	-0.321384201848728	-0.0466581084150884
ENSG00000164011_LINE1045_ZNF691_I	0.638761847612145	0.872432153079397	-0.862965634821503	-0.506544693265642	-0.0730427298557221	-0.28151284377968	-0.164549895547026	-0.371963487509144	0.285662875043496	0.459628745862408	0.0915637464452568	-0.460900454890691	0.374128155762761	0.685025343356318	0.0329700478418105	0.565859794734987	0.713825218921649	-0.61501793194001	-0.00452784076833897	1.02054308864373	0.60105697943006	-0.442840671261287	0.25211400697555	-0.736868951623888	-0.591347902956969	0.10857005041778	-0.366044112407249	-0.617010730438691	-0.415377595009774	-0.0487168805908618	0.638259773417509	-0.177224381916213	-0.0622927266575978	-0.47621862413487	-0.604371850425446	0.040627897630338	-0.395102048245411	-0.388252281658982	-0.00316593027469171	0.729007212771213	0.0560699685387104
ENSG00000164048_LINE1047_ZNF589_D	0.923423575092421	0.338831525792585	1.05127014679757	0.211203635201604	0.307439404295958	-0.402319701681544	-0.0654634571214905	0.211769283333004	0.472062042668306	0.328001373527417	-0.842266852738763	-0.25392912772361	-0.309977881441554	-0.474770780515506	-0.300323625484965	-0.961961359923984	-0.203534038149172	0.0608127293926299	0.425840643384651	0.962186863166003	0.0508512336809377	-0.0792425751000078	-0.63551664408496	0.588218080339839	0.382936044996361	-0.193064585799275	-0.191534954779778	0.357316965619179	-0.432215034949564	-0.42420034577543	-0.0216642257880934	-0.466084115764267	-0.62371820852503	-0.798974404973614	0.0765497283507137	-0.530970172169861	-1.0733409589947	-0.0175943500598073	0.966130716058106	-0.19484716217122	0.165294247836814
ENSG00000164651_LINE1050_SP8_D	0.701017866776916	0.764003526838165	0.0483225378872459	0.236969171269244	0.321126117730895	-0.619963770340615	-0.730073123894263	-0.343755469542859	-0.541769798734109	0.143678342626837	-0.382079754295035	-0.369201018729839	-0.598976605397923	-0.0998201944853131	-0.203278254528421	-0.0353765759234276	-0.353404862239244	-0.492700860620357	-0.199222084784243	-0.105849654072826	0.139789485236879	-0.594885707972812	0.0834590391926285	0.0230751884753678	-0.208811654106187	-0.207428468495565	0.694081562005254	-0.0252222190238823	-0.125542005751663	0.280733671113168	0.11505244691722	0.170257014146302	0.113164977757046	0.0300148489501688	0.359934897342448	0.08316106476104	-0.200697420848189	-0.194336414576758	0.207356563352537	0.382467707278731	0.256812981421039
ENSG00000164920_LINE1051_OSR2_I	-0.136569369054426	-0.311184097300575	0.491454323314723	0.77818836843032	-0.325901448049129	0.413326558827277	0.427643047615516	-0.0269876469159122	0.0355995929935083	-0.598315897861954	0.684676014372563	0.465458567558966	0.581170078037562	0.832916877435156	-0.200407295453093	0.0759263899895667	-0.145553473852472	0.687380768894932	-0.572764401075773	-0.677870079331538	0.0854243641873631	-0.447774746702318	0.452914055679879	0.283847155200795	-0.434328877110334	0.480240028743523	-0.00595457542313482	0.588045488163665	0.650809075104916	-1.12539262728053	-0.046238765742779	-1.65439818728983	0.60083070418327	-1.32581442876794	-0.0251657969169806	-0.598477121628996	-0.899345565840311	0.349452975378226	-0.582036919020617	-0.587947042850181	0.22513014944273
ENSG00000165702_LINE1058_GFI1B_D	0.554066493041787	0.709812831302035	-0.0234241028973357	0.0510110670517054	-0.625919275834536	1.04342785304526	0.504242517424496	0.701462793396904	1.47144092452816	0.363413312113323	0.524178388713862	0.907428317329972	0.372066622239798	0.127908307404481	0.0937083318093211	0.0214334638014965	0.521310120036993	-1.01827402706812	-0.227896643297615	0.0751692621514248	-0.447169905048462	-1.06889261520801	-0.27097036497233	-0.902637214048359	0.36316185682905	0.021470964879378	-0.358366386164806	-0.9923974365351	-0.778729823187486	-0.425381828150513	-0.19560659199146	-0.583819635952913	-1.05115229500565	-0.348719020330894	-1.0496626233213	-0.551455617201085	0.0805565610808268	0.0662151151080313	-0.202480896172045	-0.392196653587445	0.530256878487152
ENSG00000165804_LINE1060_ZNF219_D	-0.56588212845841	-0.171475875065762	0.195680051442071	0.324729940370482	0.00937676207148767	-0.399113229796442	-0.00993953636088776	-0.107715756634608	0.327204903412344	-0.0212217694135864	0.0960358541497424	0.0167982329149278	0.269460301942653	0.0771816189762826	0.262841031640367	0.603054746135072	0.435544663643569	0.154229127718261	0.286765168665929	-0.194776667312371	0.375757738520333	0.418668562755838	0.0953365068645418	-0.307638893740054	-0.217978037781232	-0.788853219948554	-0.277023941736083	-0.203987893702543	-0.330107044803727	0.160376190331487	-0.147390092166062	0.0145228899688117	-0.0830680477202817	-0.0376181434220117	0.0466288095454187	-0.155016827495787	-0.216763533071046	-0.36291840198482	-0.596050355445478	-0.0885470371767367	-0.201719058487543
ENSG00000166261_LINE1063_ZNF202_I	-1.43021085911842	-0.231980383541178	0.173744297168244	-0.155531613604984	0.303403818746716	0.823165668383012	1.02278339423931	0.984033281064818	0.321253324205607	-0.807501359919959	0.359535886194251	0.0721189775432758	0.0798568164085965	0.343988429549569	0.447958835199353	-0.304994017308277	0.198649317666311	-0.813346716468449	-1.06271029867732	-0.562158219733635	0.495426983836271	0.488229668788328	0.780703808095704	-0.440093570873983	1.03673093170712	0.970224571445163	-0.782613132506769	0.739535618193057	-0.42545339602313	-0.173523345924339	-0.393459919227301	0.931809728717316	0.489307835218991	-0.749599739850817	0.0570295096103049	0.310036675345563	-1.02535129263192	-0.488781028597521	-0.0026635131448579	0.272721904607452	-0.41130104451905
ENSG00000166478_LINE1065_ZNF143_D_N2	0.661560463187478	0.497581230394535	0.612480228949954	0.406867106803407	0.260671627493462	-0.610723805483615	-0.154827927980621	-0.0167870280661791	-0.297118413856713	-0.422699056749097	-0.328937615418273	0.274990876737139	-0.159834716428316	-0.388147240201984	-0.254611902861826	-1.00499440870806	-0.214382018383949	-0.00173051112101554	0.215963897425555	0.663683705871125	-0.413128028036837	-0.689023700084524	-0.916582673867246	0.845919371020077	0.53648084616058	0.00499425753913831	0.324057742603874	0.493899042451391	-0.119954601053421	-0.372444540205552	-0.0917830130477841	0.986325519599714	0.448665581509805	-0.37136183123013	-0.18708329264198	0.116308320383048	-0.56643268893111	-0.648387650758022	0.857180421738265	0.496632520113489	-0.506120712202948
ENSG00000166478_LINE1066_ZNF143_D_N2	-0.116108816083639	0.549299847301306	0.565522678161705	0.532613837856177	1.35762421366651	-0.677202920351115	-1.19303042883287	-0.477463037941346	-0.848388982953352	-0.352701935411376	-0.368049450485182	-0.142054541639684	-0.755873636443616	-0.747772660873274	-0.67679579262871	-0.767521207262979	-1.23098020437706	0.0768865728796807	0.0498802103340092	0.21276735684354	-0.939170519867863	-0.76904547394136	0.0841415716900958	1.00378890695569	0.556134925169944	-0.0152721451959806	1.07152009969192	-0.101187820282073	0.587990314356032	0.25054429440493	0.518193217505295	0.708187772608131	0.947633587361637	0.104570498828808	0.419745307787097	0.606372984112784	0.258092994173433	0.112204546091826	0.137776867336272	0.451783488695427	-0.588916596248953
