name	variability	bootstrap_lower_bound	bootstrap_upper_bound	p_value	p_value_adj
ENSG00000227476_LINE2576_DUX4L5_I	DUX4L5	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000227522_LINE2577_ENSG00000227522_I	ENSG00000227522	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000227904_LINE2578_DUX4L2_I	DUX4L2	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000228114_LINE2579_DUX4L3_I	DUX4L3	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000228188_LINE2580_DUX4L6_I	DUX4L6	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000228710_LINE2581_ENSG00000228710_I	ENSG00000228710	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000229544_LINE2582_ENSG00000229544_I	ENSG00000229544	0.585811825480376	0.463445272230281	0.675474569242714	0.999965984575395	1
ENSG00000229617_LINE2583_CT4768282_I	CT4768282	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000230380_LINE2584_ENSG00000230380_I	ENSG00000230380	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000230776_LINE2586_ENSG00000230776_I	ENSG00000230776	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000231089_LINE2587_AL5921702_I	AL5921702	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000232005_LINE2588_BX9272396_I	BX9272396	0.415682755555488	0.33672744216489	0.480199819270988	0.999999999084938	1
ENSG00000232923_LINE2590_ENSG00000232923_I	ENSG00000232923	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000233294_LINE2591_ENSG00000233294_I	ENSG00000233294	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000233361_LINE2592_ENSG00000233361_I	ENSG00000233361	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000233698_LINE2593_ENSG00000233698_I	ENSG00000233698	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000233794_LINE2594_ENSG00000233794_I	ENSG00000233794	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000234254_LINE2595_ENSG00000234254_I	ENSG00000234254	0.574909056311501	0.454267849499965	0.675057809040664	0.999979678773807	1
ENSG00000234550_LINE2596_ENSG00000234550_I	ENSG00000234550	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000235608_LINE2597_NKX11_I	NKX11	0.733553070667012	0.609248797990242	0.820737254981653	0.992542999246376	1
ENSG00000236207_LINE2598_ENSG00000236207_I	ENSG00000236207	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000236353_LINE2599_CR9338788_I	CR9338788	0.415682755555488	0.33672744216489	0.480199819270988	0.999999999084938	1
ENSG00000237344_LINE2600_AL6628305_I	AL6628305	0.415682755555488	0.33672744216489	0.480199819270988	0.999999999084938	1
ENSG00000237516_LINE2601_ENSG00000237516_I	ENSG00000237516	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000250589_LINE2602_ENSG00000250589_I	ENSG00000250589	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000260596_LINE2603_DUX4_D	DUX4	0.807223949593452	0.5955641546905	1.00041264001661	0.956449813069463	1
ENSG00000007372_LINE2605_PAX6_D_N3	PAX6	0.622373384755534	0.490865418115456	0.727147369920106	0.999831742536299	1
ENSG00000007372_LINE2608_PAX6_D_N1	PAX6	0.951418433522194	0.774244147685394	1.10165822841531	0.64167389909869	1
ENSG00000009709_LINE2611_PAX7_D_N2	PAX7	0.465694095295334	0.373140590771379	0.5455497231934	0.999999962503449	1
ENSG00000075891_LINE2612_PAX2_D_N1	PAX2	0.69438793026733	0.56667832205168	0.796245977097643	0.99767957820594	1
ENSG00000075891_LINE2613_PAX2_D_N1	PAX2	0.50689831839354	0.405759882485738	0.585302090725792	0.9999994758612	1
ENSG00000075891_LINE2615_PAX2_D_N1	PAX2	0.7912235159065	0.628276843462071	0.922682507863226	0.968963614946537	1
ENSG00000075891_LINE2616_PAX2_D_N1	PAX2	0.824763459472612	0.680377721168458	0.944803193827843	0.938518835958079	1
ENSG00000075891_LINE2617_PAX2_D_N1	PAX2	0.722041270292132	0.579323553948501	0.826327094145745	0.994615178565511	1
ENSG00000106331_LINE2623_PAX4_D_N2	PAX4	0.728659816571427	0.563889303171781	0.849946320797107	0.993495416129421	1
ENSG00000106331_LINE2618_PAX4_D_N1	PAX4	0.488507047646243	0.372418827080753	0.5816410870001	0.999999831392409	1
ENSG00000106331_LINE2619_PAX4_D_N1	PAX4	0.433749257255997	0.328189649898601	0.522151119425379	0.999999996244009	1
ENSG00000106331_LINE2620_PAX4_D_N1	PAX4	0.744315915626529	0.591409190055756	0.857069341389779	0.990017867804695	1
ENSG00000106331_LINE2621_PAX4_D_N1	PAX4	0.424488340393853	0.326473075938197	0.530485903588136	0.999999998159471	1
ENSG00000135903_LINE2625_PAX3_D_N1	PAX3	0.712748645130142	0.556744175434437	0.830680451242813	0.995902997742453	1
ENSG00000135903_LINE2627_PAX3_D_N1	PAX3	0.523350391404278	0.383222559148444	0.634504927908152	0.999998631877362	1
ENSG00000028277_LINE2631_POU2F2_D_N7	POU2F2	0.711833905608559	0.550391195614141	0.845255834306788	0.996013819669909	1
ENSG00000028277_LINE2636_POU2F2_D_N1	POU2F2	0.517398324757521	0.396786317584818	0.616109113009084	0.99999902745683	1
ENSG00000064835_LINE2641_POU1F1_D_N1	POU1F1	0.441159715488429	0.336228116568991	0.534527651181676	0.999999993455188	1
ENSG00000064835_LINE2642_POU1F1_D_N1	POU1F1	0.668904423913481	0.540391206484238	0.774646372609308	0.999012425684964	1
ENSG00000064835_LINE2643_POU1F1_D_N1	POU1F1	0.733408079335338	0.592758655422169	0.853483992468143	0.992572858516069	1
ENSG00000091010_LINE2645_POU4F3_D	POU4F3	0.661451463786352	0.533249648284163	0.771662009513102	0.999242129229426	1
ENSG00000106536_LINE2646_POU6F2_D_N2	POU6F2	0.603211957877074	0.465792479454688	0.725619519520933	0.999925426843963	1
ENSG00000106536_LINE2647_POU6F2_D_N1	POU6F2	0.767871539044329	0.639709491512446	0.874463796202702	0.981870485090216	1
ENSG00000137709_LINE2649_POU2F3_D_N1	POU2F3	0.829005696142261	0.669746468618898	0.963648789575776	0.93344144867978	1
ENSG00000137709_LINE2650_POU2F3_D_N1	POU2F3	0.500898532085672	0.386851554726993	0.584652264055647	0.999999635297811	1
ENSG00000143190_LINE2665_POU2F1_D_N5	POU2F1	0.552375257389883	0.43554418159737	0.664214124995071	0.999993398116475	1
ENSG00000143190_LINE2661_POU2F1_D_N1	POU2F1	0.688496097752739	0.528279205769398	0.829591994683546	0.998082339922223	1
ENSG00000143190_LINE2651_POU2F1_D_N1	POU2F1	0.515309824755688	0.389873629799448	0.620139520342155	0.999999138554323	1
ENSG00000143190_LINE2653_POU2F1_D_N1	POU2F1	0.905225909413249	0.75282202153184	1.01323690775582	0.78411853138975	1
ENSG00000143190_LINE2654_POU2F1_D_N1	POU2F1	0.66991151323644	0.546152606698594	0.766100696650623	0.998976996987811	1
ENSG00000143190_LINE2655_POU2F1_D_N1	POU2F1	0.521048282720469	0.403285633619577	0.611414732785896	0.999998800130622	1
ENSG00000143190_LINE2657_POU2F1_D_N1	POU2F1	0.548260677814583	0.442051572630993	0.637143258959599	0.999994671483101	1
ENSG00000143190_LINE2658_POU2F1_D_N1	POU2F1	0.816262534883661	0.654880210952158	0.953999273345545	0.947803952929435	1
ENSG00000143190_LINE2666_POU2F1_D_N1	POU2F1	0.533195831769041	0.403028012911379	0.638650617535514	0.999997627721187	1
ENSG00000151615_LINE2669_POU4F2_D_N2	POU4F2	0.579575954897553	0.441552093764205	0.688614881363434	0.999974608412485	1
ENSG00000151615_LINE2671_POU4F2_D_N1	POU4F2	0.581192979198119	0.4242044436082	0.719525129200183	0.999972592632496	1
ENSG00000152192_LINE2674_POU4F1_D	POU4F1	0.60272278686564	0.487071514030078	0.698825264850992	0.999927010042184	1
ENSG00000184486_LINE2675_POU3F2_D_N1	POU3F2	0.593677962392086	0.485792243665995	0.677172812325886	0.999951223785307	1
ENSG00000184486_LINE2676_POU3F2_D_N1	POU3F2	0.391190832819335	0.276042544436926	0.492970706848895	0.999999999882869	1
ENSG00000184486_LINE2677_POU3F2_D_N1	POU3F2	0.805438853835916	0.635930023271503	0.93311014178203	0.958016303127528	1
ENSG00000184486_LINE2678_POU3F2_D_N1	POU3F2	0.616832983204798	0.511784240836369	0.717884826966378	0.999866308993421	1
ENSG00000184486_LINE2679_POU3F2_D_N1	POU3F2	0.594509649319801	0.461836361795147	0.718200650429849	0.999949356552002	1
ENSG00000184486_LINE2680_POU3F2_D_N1	POU3F2	0.350720852767161	0.28027458726476	0.412687483468689	0.99999999999738	1
ENSG00000185668_LINE2682_POU3F1_D_N1	POU3F1	0.662337018421008	0.5191537141746	0.785038313784256	0.999217627520481	1
ENSG00000185668_LINE2683_POU3F1_D_N1	POU3F1	0.575604422558266	0.456773332122774	0.671803867885466	0.999978988478985	1
ENSG00000185668_LINE2684_POU3F1_D_N1	POU3F1	0.459361095047141	0.365627732383281	0.536967451038831	0.999999975786646	1
ENSG00000185668_LINE2685_POU3F1_D_N1	POU3F1	0.536333986701126	0.427944551634009	0.624054404320236	0.999997183017946	1
ENSG00000196767_LINE2686_POU3F4_D_N1	POU3F4	0.72345338039752	0.569079695927888	0.849133832143846	0.994391459925053	1
ENSG00000196767_LINE2687_POU3F4_D_N1	POU3F4	0.58462470681679	0.444138996465951	0.688888197858191	0.99996781151036	1
ENSG00000198914_LINE2689_POU3F3_D_N1	POU3F3	0.502275645162979	0.413577961211265	0.577420781323942	0.999999603394156	1
ENSG00000198914_LINE2690_POU3F3_D_N1	POU3F3	0.525281716520472	0.410693508166292	0.626735351215605	0.999998473792856	1
ENSG00000198914_LINE2691_POU3F3_D_N1	POU3F3	0.426419339060844	0.323529011731701	0.517859712658963	0.999999997860465	1
ENSG00000204531_LINE2693_POU5F1_D_N2	POU5F1	0.61599623379123	0.489591733088084	0.724866847457398	0.999870920476327	1
ENSG00000212993_LINE2696_POU5F1B_D_N1	POU5F1B	0.829005696142261	0.669746468618898	0.963648789575776	0.93344144867978	1
ENSG00000212993_LINE2697_POU5F1B_D_N1	POU5F1B	0.502721818070284	0.38904920354918	0.585435445692525	0.99999959250277	1
ENSG00000025156_LINE2707_HSF2_D_N2	HSF2	0.49439619009756	0.397110937736138	0.557176413030316	0.999999755780878	1
ENSG00000025156_LINE2705_HSF2_D_N1	HSF2	0.559899193522234	0.437151452472878	0.658932518025694	0.999990302084262	1
ENSG00000102878_LINE2709_HSF4_D	HSF4	0.704583967606761	0.586710121403844	0.782612652420347	0.99680311244447	1
ENSG00000169953_LINE2710_HSFY2_D_N2	HSFY2	0.955342162276767	0.758062120086653	1.11171400290215	0.628286577400774	1
ENSG00000169953_LINE2711_HSFY2_D_N1	HSFY2	0.411074104108055	0.334366021264874	0.468267735800286	0.999999999370457	1
ENSG00000172468_LINE2715_HSFY1_I	HSFY1	0.955342162276767	0.758062120086653	1.11171400290215	0.628286577400774	1
ENSG00000185122_LINE2726_HSF1_D_N4	HSF1	0.562285595725509	0.44897434570211	0.64980996061864	0.999989065286228	1
ENSG00000185122_LINE2718_HSF1_D_N1	HSF1	0.587583076939726	0.462996410796408	0.689496060685775	0.999963078802173	1
ENSG00000185122_LINE2724_HSF1_D_N1	HSF1	0.629891715569914	0.4810207251907	0.753964719961796	0.999771669005314	1
ENSG00000117595_LINE2728_IRF6_I	IRF6	0.512453954314269	0.399839038567657	0.61560046240795	0.999999271185098	1
ENSG00000125347_LINE2729_IRF1_D_N2	IRF1	0.206570499667233	0.167523836739666	0.237791358542002	1	1
ENSG00000125347_LINE2730_IRF1_D_N1	IRF1	0.338292989159429	0.278345721009186	0.386249309281351	0.999999999999272	1
ENSG00000126456_LINE2737_IRF3_D_N1	IRF3	0.556689001620511	0.418804984129538	0.666187528994692	0.999991760193512	1
ENSG00000126456_LINE2738_IRF3_D_N1	IRF3	0.533340590514441	0.431872193574445	0.609984501329282	0.999997608753541	1
ENSG00000128604_LINE2740_IRF5_D_N1	IRF5	0.667822642149033	0.543358166688565	0.769509198684273	0.999049248618465	1
ENSG00000128604_LINE2741_IRF5_D_N1	IRF5	0.715894176541853	0.555504478710031	0.847541063300535	0.995501055672167	1
ENSG00000128604_LINE2742_IRF5_D_N1	IRF5	0.357269378256193	0.279193386342078	0.429400234220547	0.99999999999497	1
ENSG00000137265_LINE2747_IRF4_D_N1	IRF4	0.598364079286488	0.462136348455235	0.716137431995949	0.999939805709117	1
ENSG00000137265_LINE2748_IRF4_D_N1	IRF4	0.680931234051318	0.540253765885169	0.807957301082143	0.998507678298078	1
ENSG00000137265_LINE2749_IRF4_D_N1	IRF4	0.187374517081754	0.150865118287065	0.215543647223019	1	1
ENSG00000140968_LINE2752_IRF8_D_N2	IRF8	0.543352670102238	0.427277596890494	0.630992609140124	0.999995888745478	1
ENSG00000140968_LINE2754_IRF8_D_N1	IRF8	0.446780945165106	0.352765692080549	0.536210958897806	0.999999990115036	1
ENSG00000168310_LINE2755_IRF2_D_N2	IRF2	0.55385560349927	0.451888225382275	0.637397995544507	0.999992873951848	1
ENSG00000168310_LINE2756_IRF2_D_N1	IRF2	0.486393292582156	0.361838828187564	0.611694891136121	0.999999852640224	1
ENSG00000185507_LINE2759_IRF7_D_N1	IRF7	0.45977199545235	0.363778684818415	0.52872362427738	0.999999975082925	1
ENSG00000185507_LINE2762_IRF7_D_N1	IRF7	0.564878725213464	0.417597665658545	0.715420530708557	0.999987554919592	1
ENSG00000185507_LINE2763_IRF7_D_N1	IRF7	0.549761572022469	0.427192377278311	0.649168504702371	0.9999942363728	1
ENSG00000185507_LINE2764_IRF7_D_N1	IRF7	0.512752231059789	0.427383502331949	0.579574182993829	0.999999258293526	1
ENSG00000213928_LINE2765_IRF9_D_N1	IRF9	0.727050324317826	0.606184686201899	0.819502589942988	0.993784782883317	1
ENSG00000213928_LINE2766_IRF9_D_N1	IRF9	0.4367182045343	0.328094317565737	0.536916268187013	0.999999995300481	1
ENSG00000171169_LINE2768_NAIF1_I	NAIF1	0.76228415928671	0.638440833100979	0.851944677743973	0.984183629621262	1
ENSG00000064489_LINE2769_AC0021266_I	AC0021266	0.432414402809568	0.319666927905456	0.532645052224695	0.999999996606449	1
ENSG00000068305_LINE2786_MEF2A_D_N8	MEF2A	0.400811997527958	0.310158418566005	0.485179589315133	0.999999999731955	1
ENSG00000068305_LINE2773_MEF2A_D_N1	MEF2A	0.566427974972154	0.45645357559989	0.653150640112002	0.999986561717643	1
ENSG00000068305_LINE2776_MEF2A_D_N1	MEF2A	0.371355961217019	0.281106774966691	0.445178119416126	0.999999999980548	1
ENSG00000068305_LINE2784_MEF2A_D_N1	MEF2A	0.534040707392141	0.390801529869617	0.659216019716027	0.999997514984933	1
ENSG00000081189_LINE2787_MEF2C_D_N3	MEF2C	0.344840282888929	0.256339704409537	0.409665035417005	0.999999999998561	1
ENSG00000112658_LINE2806_SRF_D_N9	SRF	0.485639165252964	0.403127025843425	0.563818880041098	0.999999859585453	1
ENSG00000112658_LINE2808_SRF_D_N2	SRF	0.655115035367421	0.503131889859756	0.778554654080203	0.999398176246992	1
ENSG00000112658_LINE2795_SRF_D_N1	SRF	0.5675168768584	0.445356924555449	0.686760224667365	0.999985819834696	1
ENSG00000116604_LINE2813_MEF2D_D_N2	MEF2D	0.474795895800707	0.354861955803616	0.568412231947336	0.999999930777748	1
ENSG00000213999_LINE2814_MEF2B_D	MEF2B	0.432414402809568	0.319666927905456	0.532645052224695	0.999999996606449	1
ENSG00000134046_LINE2819_MBD2_D	MBD2	0.541297996695611	0.413551425733373	0.652729683551374	0.999996316237043	1
ENSG00000169057_LINE2826_MECP2_D	MECP2	0.553100692491769	0.437057065380095	0.650735101841037	0.999993145942202	1
ENSG00000096401_LINE2834_CDC5L_D_N2	CDC5L	0.658529533000496	0.544153049360805	0.75440564348485	0.99931813653903	1
ENSG00000101057_LINE2835_MYBL2_D_N1	MYBL2	0.672481792436915	0.537074390483635	0.825120768587172	0.998881338722877	1
ENSG00000101057_LINE2836_MYBL2_D_N1	MYBL2	0.418772107854099	0.340686099173658	0.477484375291547	0.999999998827965	1
ENSG00000101057_LINE2837_MYBL2_D_N1	MYBL2	0.55503274612198	0.414364682184426	0.65611077518969	0.999992429567673	1
ENSG00000101057_LINE2838_MYBL2_D_N1	MYBL2	0.667271560207864	0.528439825424234	0.781434490122832	0.999067527615018	1
ENSG00000101057_LINE2839_MYBL2_D_N1	MYBL2	0.594700465568737	0.482723336205798	0.681494461246467	0.999948918903121	1
ENSG00000118513_LINE2848_MYB_D_N2	MYB	0.683566536642107	0.542015350994974	0.795001271789516	0.998370189292334	1
ENSG00000118513_LINE2845_MYB_D_N1	MYB	0.491582788342434	0.404932660956843	0.56392600506718	0.999999795218012	1
ENSG00000132604_LINE2851_TERF2_I	TERF2	0.567377500842144	0.414705247383999	0.681323694770631	0.999985916883927	1
ENSG00000139613_LINE2855_SMARCC2_D	SMARCC2	0.50687253253887	0.387737533932118	0.606657158392615	0.999999476669754	1
ENSG00000173473_LINE2867_SMARCC1_D_N2	SMARCC1	0.664724274019914	0.552775035220839	0.740395106024048	0.999147973757476	1
ENSG00000176182_LINE2869_MYPOP_I	MYPOP	0.749425807703186	0.596454028907134	0.87721185764899	0.988583775511375	1
ENSG00000185697_LINE2870_MYBL1_D_N1	MYBL1	0.742358113822163	0.55195457542104	0.875139597191415	0.99052507941981	1
ENSG00000185697_LINE2871_MYBL1_D_N1	MYBL1	0.618252918808862	0.497289952416053	0.712768030575544	0.999858135127474	1
ENSG00000185697_LINE2872_MYBL1_D_N1	MYBL1	0.588145808175527	0.473870603990576	0.680525872073143	0.999962108411251	1
ENSG00000185697_LINE2873_MYBL1_D_N1	MYBL1	0.439239307558164	0.336937001467611	0.511889968797688	0.999999994325086	1
ENSG00000124920_LINE2878_C11orf9_D	C11orf9	0.683539385010868	0.544238142403793	0.794356528714546	0.998371661639896	1
ENSG00000012504_LINE2885_NR1H4_D	NR1H4	0.62764061153864	0.508022564899978	0.72996850709219	0.999791446930039	1
ENSG00000025434_LINE2886_NR1H3_I	NR1H3	0.529978964141783	0.406523573825552	0.624332948360921	0.999998014401616	1
ENSG00000031544_LINE2888_NR2E3_D	NR2E3	0.531091840501646	0.39780710865139	0.662480739987863	0.999997887898413	1
ENSG00000069667_LINE2896_RORA_D_N5	RORA	0.605855108431289	0.464888560512993	0.71739925978168	0.999916309096035	1
ENSG00000069667_LINE2894_RORA_D_N1	RORA	0.46121365364129	0.37551493971257	0.527933079589558	0.99999997245646	1
ENSG00000069667_LINE2895_RORA_D_N1	RORA	0.552130363508658	0.456558621178679	0.624523979453457	0.999993481263156	1
ENSG00000077092_LINE2898_RARB_D_N1	RARB	0.585690941701439	0.438489139797835	0.707924512319011	0.999966174925866	1
ENSG00000077092_LINE2899_RARB_D_N1	RARB	0.648060774568008	0.49110169408041	0.802768943736823	0.999537204397153	1
ENSG00000082175_LINE2903_PGR_D_N1	PGR	0.649160997889022	0.506961549129078	0.753072090753576	0.999517647308922	1
ENSG00000082175_LINE2904_PGR_D_N1	PGR	0.466452511650334	0.359390477682826	0.551918559721768	0.999999960510882	1
ENSG00000091831_LINE2916_ESR1_D_N4	ESR1	0.580631249192508	0.450368467482456	0.678823110289436	0.999973309187107	1
ENSG00000091831_LINE2914_ESR1_D_N2	ESR1	0.671774564201688	0.518757134133543	0.788810668412259	0.998908429987169	1
ENSG00000091831_LINE2909_ESR1_D_N1	ESR1	0.636767225748581	0.465395024682339	0.774549334697225	0.999700146990956	1
ENSG00000101076_LINE2936_HNF4A_D_N7	HNF4A	0.700807228652101	0.548144776819332	0.818733090458672	0.997156954224698	1
ENSG00000101076_LINE2930_HNF4A_D_N2	HNF4A	0.426478583312721	0.345923494664017	0.491549108156337	0.999999997850593	1
ENSG00000101076_LINE2933_HNF4A_D_N1	HNF4A	0.771646040486216	0.602719437771028	0.907232509574277	0.98015390897864	1
ENSG00000101076_LINE2931_HNF4A_D_N1	HNF4A	0.671845334910449	0.522423556938641	0.783736822770745	0.998905745821885	1
ENSG00000101076_LINE2929_HNF4A_D_N1	HNF4A	0.361110262640237	0.29807318793749	0.414740319380095	0.999999999992678	1
ENSG00000101076_LINE2935_HNF4A_D_N1	HNF4A	0.504119169978103	0.405097861800022	0.576316469611974	0.999999556530233	1
ENSG00000111424_LINE2940_VDR_D_N1	VDR	0.591635674033961	0.441930080259662	0.716797412876784	0.999955541487392	1
ENSG00000111424_LINE2941_VDR_D_N1	VDR	0.569628256717343	0.450088180218703	0.662634815431234	0.99998427109116	1
ENSG00000111424_LINE2942_VDR_D_N1	VDR	0.56415054655512	0.417454983964745	0.697009555188899	0.999987997644724	1
ENSG00000112033_LINE2943_PPARD_D	PPARD	0.796336119021822	0.643397122280738	0.919171483805856	0.96532686731519	1
ENSG00000112333_LINE2944_NR2E1_D_N1	NR2E1	0.688910039487552	0.524946511126323	0.816065028755936	0.998056224052851	1
ENSG00000112333_LINE2945_NR2E1_D_N1	NR2E1	0.693313809020127	0.551274422745767	0.813882939063122	0.997758163791903	1
ENSG00000112333_LINE2946_NR2E1_D_N1	NR2E1	0.466235420017274	0.344358000148277	0.573176130026107	0.999999961091314	1
ENSG00000113580_LINE2958_NR3C1_D_N3	NR3C1	0.650663412548498	0.534161601880564	0.746213358156012	0.999489728114646	1
ENSG00000113580_LINE2948_NR3C1_D_N1	NR3C1	0.73923443488463	0.545726998867223	0.894616965057093	0.991288727907654	1
ENSG00000113580_LINE2951_NR3C1_D_N1	NR3C1	0.613810543149433	0.488711329981513	0.730585824931725	0.999882284234041	1
ENSG00000113580_LINE2960_NR3C1_D_N1	NR3C1	0.55127421210967	0.45003801324501	0.636642732522185	0.999993764291767	1
ENSG00000113580_LINE2961_NR3C1_D_N1	NR3C1	0.466452511650334	0.359390477682826	0.551918559721768	0.999999960510882	1
ENSG00000116833_LINE2964_NR5A2_D	NR5A2	0.686575281485895	0.544487745891199	0.798182848419542	0.998199483451273	1
ENSG00000119508_LINE2965_NR4A3_D	NR4A3	0.756523336973239	0.613884127193317	0.866474291675725	0.986304700736053	1
ENSG00000119715_LINE2968_ESRRB_D_N2	ESRRB	0.61560818092716	0.478300275687114	0.737665394239393	0.99987300901051	1
ENSG00000120798_LINE2970_NR2C1_D	NR2C1	0.702061671696337	0.536877511790708	0.819003616612827	0.997043465173264	1
ENSG00000123358_LINE2973_NR4A1_D	NR4A1	0.757155531688688	0.606544548827784	0.875713391577905	0.986084303626791	1
ENSG00000126351_LINE2975_THRA_D_N1	THRA	0.525824954705289	0.427234842034803	0.606990104435966	0.999998426314324	1
ENSG00000126351_LINE2976_THRA_D_N1	THRA	0.64975416118327	0.510642312143942	0.755020776795853	0.999506794783863	1
ENSG00000126351_LINE2977_THRA_D_N1	THRA	0.491171151545236	0.39368350188135	0.568728548950174	0.999999800454226	1
ENSG00000126368_LINE2979_NR1D1_D	NR1D1	0.592464227042066	0.469603505233743	0.705804831999846	0.999953834437975	1
ENSG00000131408_LINE2980_NR1H2_D	NR1H2	0.529978964141783	0.406523573825552	0.624332948360921	0.999998014401616	1
ENSG00000131759_LINE2987_RARA_D_N3	RARA	0.88032792151385	0.732125289301428	1.00855536614269	0.845536587400937	1
ENSG00000131759_LINE2986_RARA_D_N2	RARA	0.64643107804979	0.471221112465768	0.773955825470713	0.999564850879988	1
ENSG00000131759_LINE2985_RARA_D_N2	RARA	0.738845989431359	0.566923619054494	0.870546694019319	0.991379899224532	1
ENSG00000131759_LINE2988_RARA_D_N1	RARA	0.611043267289464	0.485229965061559	0.713269125261089	0.999895349211171	1
ENSG00000132170_LINE2990_PPARG_D_N2	PPARG	0.725403508451154	0.554916097182957	0.886520679266544	0.994069254938757	1
ENSG00000132170_LINE2991_PPARG_D_N1	PPARG	0.559895617740732	0.452168188215672	0.64090900140037	0.999990303835072	1
ENSG00000132170_LINE2993_PPARG_D_N1	PPARG	0.671139760191104	0.523377457059358	0.795575563740344	0.998932243359676	1
ENSG00000132170_LINE2995_PPARG_D_N1	PPARG	0.712026745831267	0.562647886892218	0.832736693370685	0.995990677844227	1
ENSG00000132170_LINE2996_PPARG_D_N1	PPARG	0.536641257450819	0.396277746091216	0.66526836319192	0.999997135492583	1
ENSG00000136931_LINE3001_NR5A1_D	NR5A1	0.608891412109801	0.486121262762107	0.701292152790968	0.999904569624947	1
ENSG00000140009_LINE3002_ESR2_D_N2	ESR2	0.675746192446684	0.526401269680344	0.788710985857995	0.998748301647662	1
ENSG00000140009_LINE3006_ESR2_D_N1	ESR2	0.597697361710388	0.474620393089015	0.709510620726964	0.999941568813213	1
ENSG00000143171_LINE3007_RXRG_D_N3	RXRG	0.679963145121443	0.558251431558715	0.784478858345978	0.998555520007418	1
ENSG00000143171_LINE3008_RXRG_D_N2	RXRG	0.639997546178253	0.51232480295102	0.768091735659347	0.999659933636719	1
ENSG00000143257_LINE3012_NR1I3_D_N1	NR1I3	0.670102336284865	0.552137225042134	0.768608942104108	0.998970156570649	1
ENSG00000143257_LINE3013_NR1I3_D_N1	NR1I3	0.705801916732345	0.557667877420818	0.838092901766299	0.99668101018878	1
ENSG00000143365_LINE3014_RORC_D	RORC	0.592319496479698	0.442077695165793	0.710078764408966	0.999954136939459	1
ENSG00000144852_LINE3015_NR1I2_D_N1	NR1I2	0.702179388139165	0.501197790143356	0.872828431207474	0.99703261300202	1
ENSG00000144852_LINE3016_NR1I2_D_N1	NR1I2	0.870211034334713	0.685930262538073	1.03541895188486	0.866959630100392	1
ENSG00000148200_LINE3017_NR6A1_D_N2	NR6A1	0.690576402121441	0.575970469155188	0.784637009316773	0.997947862244207	1
ENSG00000151090_LINE3021_THRB_D_N1	THRB	0.510234229391735	0.387301545869309	0.606496220043604	0.999999360677888	1
ENSG00000151090_LINE3022_THRB_D_N1	THRB	0.626210583566865	0.467405327589751	0.768931533460788	0.999803181982371	1
ENSG00000151090_LINE3023_THRB_D_N1	THRB	0.763787869664872	0.62319091597063	0.870127025927863	0.983586819982985	1
ENSG00000151090_LINE3024_THRB_D_N1	THRB	0.33847925006653	0.255126769621037	0.415448695114876	0.999999999999258	1
ENSG00000151090_LINE3025_THRB_D_N1	THRB	0.701256849535531	0.550741075900424	0.821645442040925	0.997116727386763	1
ENSG00000151623_LINE3026_NR3C2_D_N1	NR3C2	0.57470089097932	0.472189228148452	0.652462555017138	0.999979881271837	1
ENSG00000151623_LINE3027_NR3C2_D_N1	NR3C2	0.71751715161833	0.570999117618122	0.839209344809793	0.995280503727782	1
ENSG00000151623_LINE3028_NR3C2_D_N1	NR3C2	0.645469324965052	0.508939613489532	0.744653044272488	0.999580452769468	1
ENSG00000153234_LINE3032_NR4A2_D_N2	NR4A2	0.451338099899193	0.359761985430303	0.524579971895924	0.999999986267107	1
ENSG00000153234_LINE3030_NR4A2_D_N1	NR4A2	0.637234084957045	0.511561681997621	0.737002760223867	0.999694617196339	1
ENSG00000153234_LINE3031_NR4A2_D_N1	NR4A2	0.751899138065718	0.599821025295471	0.872988350430382	0.987829110754222	1
ENSG00000160113_LINE3037_NR2F6_D_N2	NR2F6	0.736358074887365	0.589451166058328	0.853302078470741	0.991944660005555	1
